root,subkey,count
HKEY_CLASSES_ROOT,OfficeSuite.Calendar.Controls.Timeline.SelectionResizeHandle,1
HKEY_CLASSES_ROOT,OfficeSuite.Calendar.Controls.Timeline.TimeIndicatorsPanel,1
HKEY_CLASSES_ROOT,OfficeSuite.Calendar.Controls.Timeline.Timeline,1
HKEY_CLASSES_ROOT,OfficeSuite.Calendar.Controls.Timeline.TimelineCurrentTimePanel,1
HKEY_CLASSES_ROOT,OfficeSuite.Calendar.Controls.Timeline.TimelineGridPanel,1
HKEY_CLASSES_ROOT,OfficeSuite.Calendar.Controls.Timeline.TimelineItem,1
HKEY_CLASSES_ROOT,OfficeSuite.Calendar.Controls.Timeline.TimelineItemPanel,1
HKEY_CLASSES_ROOT,OfficeSuite.Calendar.Controls.Timeline.TimelineItemPlaceholder,1
HKEY_CLASSES_ROOT,OfficeSuite.Calendar.Controls.Timeline.TimelineSelectionPanel,1
HKEY_CLASSES_ROOT,OfficeSuite.Calendar.Controls.Timeline.TimelineSlider,1
HKEY_CLASSES_ROOT,OfficeSuite.Calendar.Controls.Wpf.CalendarButton,1
HKEY_CLASSES_ROOT,OfficeSuite.Calendar.Controls.Wpf.CalendarButtonContent,1
HKEY_CLASSES_ROOT,OfficeSuite.Calendar.Controls.Wpf.CalendarPanel,1
HKEY_CLASSES_ROOT,OfficeSuite.Calendar.Controls.Wpf.CalendarView,1
HKEY_CLASSES_ROOT,OfficeSuite.Calendar.Controls.Wpf.DatePicker,1
HKEY_CLASSES_ROOT,OfficeSuite.Calendar.Controls.Wpf.DateTimePicker,1
HKEY_CLASSES_ROOT,OfficeSuite.Calendar.Controls.Wpf.DateTimePickerClock,1
HKEY_CLASSES_ROOT,OfficeSuite.Calendar.Controls.Wpf.DateTimeTypeConverter,1
HKEY_CLASSES_ROOT,OfficeSuite.Calendar.Controls.Wpf.RadCalendar,1
HKEY_CLASSES_ROOT,OfficeSuite.Calendar.Controls.Wpf.RadClock,1
HKEY_CLASSES_ROOT,OfficeSuite.Calendar.Controls.Wpf.RadClockItem,1
HKEY_CLASSES_ROOT,OfficeSuite.Calendar.Controls.Wpf.TimePicker,1
HKEY_CLASSES_ROOT,OfficeSuite.Calendar.Controls.Wpf.TimeSpanConverter,1
HKEY_CLASSES_ROOT,OfficeSuite.Calendar.Controls.Wpf.TransitionPanel,1
HKEY_CLASSES_ROOT,OfficeSuite.Calendar.RecurrenceCalculations.Conflict,1
HKEY_CLASSES_ROOT,OfficeSuite.Calendar.RecurrenceCalculations.ConflictingDistance,1
HKEY_CLASSES_ROOT,OfficeSuite.Calendar.RecurrenceCalculations.DateService,1
HKEY_CLASSES_ROOT,OfficeSuite.Calendar.RecurrenceCalculations.Occurrence,1
HKEY_CLASSES_ROOT,OfficeSuite.Calendar.RecurrenceCalculations.Recurrences.DailyRecurrence,1
HKEY_CLASSES_ROOT,OfficeSuite.Calendar.RecurrenceCalculations.Recurrences.Data.Occurrence2,1
HKEY_CLASSES_ROOT,OfficeSuite.Calendar.RecurrenceCalculations.Recurrences.HourlyRecurrence,1
HKEY_CLASSES_ROOT,OfficeSuite.Calendar.RecurrenceCalculations.Recurrences.Intervals.v1.RecurringIntervalCalculator,1
HKEY_CLASSES_ROOT,OfficeSuite.Calendar.RecurrenceCalculations.Recurrences.Intervals.v2.RecurringIntervalCalculator,1
HKEY_CLASSES_ROOT,OfficeSuite.Calendar.RecurrenceCalculations.Recurrences.MinutelyRecurrence,1
HKEY_CLASSES_ROOT,OfficeSuite.Calendar.RecurrenceCalculations.Recurrences.MonthlyFixedDayRecurrence,1
HKEY_CLASSES_ROOT,OfficeSuite.Calendar.RecurrenceCalculations.Recurrences.MonthlyWeekDayRecurrence,1
HKEY_CLASSES_ROOT,OfficeSuite.Calendar.RecurrenceCalculations.Recurrences.Patterns.DailyPattern,1
HKEY_CLASSES_ROOT,OfficeSuite.Calendar.RecurrenceCalculations.Recurrences.Patterns.HourlyPattern,1
HKEY_CLASSES_ROOT,OfficeSuite.Calendar.RecurrenceCalculations.Recurrences.Patterns.MinutelyPattern,1
HKEY_CLASSES_ROOT,OfficeSuite.Calendar.RecurrenceCalculations.Recurrences.Patterns.MonthlyFixedDayPattern,1
HKEY_CLASSES_ROOT,OfficeSuite.Calendar.RecurrenceCalculations.Recurrences.Patterns.MonthlyWeekDayPattern,1
HKEY_CLASSES_ROOT,OfficeSuite.Calendar.RecurrenceCalculations.Recurrences.Patterns.SecondlyPattern,1
HKEY_CLASSES_ROOT,OfficeSuite.Calendar.RecurrenceCalculations.Recurrences.Patterns.WeeklyPattern,1
HKEY_CLASSES_ROOT,OfficeSuite.Calendar.RecurrenceCalculations.Recurrences.Patterns.YearlyFixedDayPattern,1
HKEY_CLASSES_ROOT,OfficeSuite.Calendar.RecurrenceCalculations.Recurrences.Patterns.YearlyWeekDayPattern,1
HKEY_CLASSES_ROOT,OfficeSuite.Calendar.RecurrenceCalculations.Recurrences.SecondlyRecurrence,1
HKEY_CLASSES_ROOT,OfficeSuite.Calendar.RecurrenceCalculations.Recurrences.WeeklyRecurrence,1
HKEY_CLASSES_ROOT,OfficeSuite.Calendar.RecurrenceCalculations.Recurrences.YearlyFixedDayRecurrence,1
HKEY_CLASSES_ROOT,OfficeSuite.Calendar.RecurrenceCalculations.Recurrences.YearlyWeekDayRecurrence,1
HKEY_CLASSES_ROOT,OfficeSuite.Calendar.RecurrenceCalculations.RecurrenceService,1
HKEY_CLASSES_ROOT,OfficeSuite.Calendar.RecurrenceCalculations.RecurringInterval,1
HKEY_CLASSES_ROOT,OfficeSuite.Controls.Wpf.CircularImage,1
HKEY_CLASSES_ROOT,OfficeSuite.Controls.Wpf.ConditionalControl.ConditionalPresenter,1
HKEY_CLASSES_ROOT,OfficeSuite.Controls.Wpf.ConditionalControl.TemplateTrigger,1
HKEY_CLASSES_ROOT,OfficeSuite.Controls.Wpf.DropDownButton.DropDownButton,1
HKEY_CLASSES_ROOT,OfficeSuite.Controls.Wpf.DropDownButton.DropDownButtonExtended,1
HKEY_CLASSES_ROOT,OfficeSuite.Controls.Wpf.FontControls.FontSizeComboBox,1
HKEY_CLASSES_ROOT,OfficeSuite.Controls.Wpf.ImageButton.GridImageButton,1
HKEY_CLASSES_ROOT,OfficeSuite.Controls.Wpf.ImageButton.HighlightImageButton,1
HKEY_CLASSES_ROOT,OfficeSuite.Controls.Wpf.ImageButton.ImageButton,1
HKEY_CLASSES_ROOT,OfficeSuite.Controls.Wpf.ListBoxWithEditableItems.EditableTextBlock,1
HKEY_CLASSES_ROOT,OfficeSuite.Controls.Wpf.ListBoxWithEditableItems.ListBoxWithEditableItems,1
HKEY_CLASSES_ROOT,OfficeSuite.Controls.Wpf.RevealContentPresenter,1
HKEY_CLASSES_ROOT,OfficeSuite.Controls.Wpf.SharpTreeView.CollapsedWhenFalse,1
HKEY_CLASSES_ROOT,OfficeSuite.Controls.Wpf.SharpTreeView.DragOverItemEventArgs,1
HKEY_CLASSES_ROOT,OfficeSuite.Controls.Wpf.SharpTreeView.EditTextBox,1
HKEY_CLASSES_ROOT,OfficeSuite.Controls.Wpf.SharpTreeView.ExpandNodeEventArgs,1
HKEY_CLASSES_ROOT,OfficeSuite.Controls.Wpf.SharpTreeView.InsertMarker,1
HKEY_CLASSES_ROOT,OfficeSuite.Controls.Wpf.SharpTreeView.LinesRenderer,1
HKEY_CLASSES_ROOT,OfficeSuite.Controls.Wpf.SharpTreeView.SharpGridView,1
HKEY_CLASSES_ROOT,OfficeSuite.Controls.Wpf.SharpTreeView.SharpTreeNode,1
HKEY_CLASSES_ROOT,OfficeSuite.Controls.Wpf.SharpTreeView.SharpTreeNodeView,1
HKEY_CLASSES_ROOT,OfficeSuite.Controls.Wpf.SharpTreeView.SharpTreeView,1
HKEY_CLASSES_ROOT,OfficeSuite.Controls.Wpf.SharpTreeView.SharpTreeView+DropTarget,1
HKEY_CLASSES_ROOT,OfficeSuite.Controls.Wpf.SharpTreeView.SharpTreeViewItem,1
HKEY_CLASSES_ROOT,OfficeSuite.Framework.ChainedStream,1
HKEY_CLASSES_ROOT,OfficeSuite.Framework.Collections.ReadOnlyList,1
HKEY_CLASSES_ROOT,OfficeSuite.Framework.CompositeDisposable,1
HKEY_CLASSES_ROOT,OfficeSuite.Framework.DataBinding.DependencyBuilder,1
HKEY_CLASSES_ROOT,OfficeSuite.Framework.EnumHelper,1
HKEY_CLASSES_ROOT,OfficeSuite.Framework.Events.CancelEventArgs,1
HKEY_CLASSES_ROOT,OfficeSuite.Framework.FileExtension,1
HKEY_CLASSES_ROOT,OfficeSuite.Framework.LoggerSettings,1
HKEY_CLASSES_ROOT,OfficeSuite.Framework.NullLogger,1
HKEY_CLASSES_ROOT,OfficeSuite.Framework.ParallelForwardingAppender,1
HKEY_CLASSES_ROOT,OfficeSuite.Framework.ProcessManagment.ChildProcessManager,1
HKEY_CLASSES_ROOT,OfficeSuite.Framework.ProcessManagment.Job,1
HKEY_CLASSES_ROOT,OfficeSuite.Framework.SimpleMonitor,1
HKEY_CLASSES_ROOT,OfficeSuite.Framework.Synchronizatoin.SecurityAttributes,1
HKEY_CLASSES_ROOT,OfficeSuite.Framework.Threading.AsyncManualResetEvent,1
HKEY_CLASSES_ROOT,OfficeSuite.Framework.WindowsVersion,1
HKEY_CLASSES_ROOT,OfficeSuite.Organizer.Rpc.UserPipeNameProvider,1
HKEY_CLASSES_ROOT,OfficeSuite.Protocols.Http.BlankResponse,1
HKEY_CLASSES_ROOT,OfficeSuite.Protocols.Http.Exceptions.HttpNotFoundException,1
HKEY_CLASSES_ROOT,OfficeSuite.Translation.SupportedLanguage,1
HKEY_CLASSES_ROOT,OfficeSuiteProtocol,2
HKEY_CLASSES_ROOT,OldFont,1
HKEY_CLASSES_ROOT,OLE DB Row Proxy,1
HKEY_CLASSES_ROOT,OLE DB Row Server,1
HKEY_CLASSES_ROOT,OLE DB Rowset Proxy,1
HKEY_CLASSES_ROOT,OLE DB Rowset Server,1
HKEY_CLASSES_ROOT,OlePrn.AspHelp,2
HKEY_CLASSES_ROOT,OlePrn.AspHelp.1,1
HKEY_CLASSES_ROOT,OlePrn.DSPrintQueue,1
HKEY_CLASSES_ROOT,OlePrn.DSPrintQueue.1,1
HKEY_CLASSES_ROOT,OlePrn.OleCvt,2
HKEY_CLASSES_ROOT,OlePrn.OleCvt.1,1
HKEY_CLASSES_ROOT,OlePrn.OleInstall,1
HKEY_CLASSES_ROOT,OlePrn.OleInstall.1,1
HKEY_CLASSES_ROOT,OlePrn.OleSNMP,2
HKEY_CLASSES_ROOT,OlePrn.OleSNMP.1,1
HKEY_CLASSES_ROOT,OlePrn.PrinterURL,2
HKEY_CLASSES_ROOT,OlePrn.PrinterURL.1,1
HKEY_CLASSES_ROOT,OLETransactionManagers,1
HKEY_CLASSES_ROOT,OneCoreContracts,33
HKEY_CLASSES_ROOT,OneDrive.CameraRoll.Import,1
HKEY_CLASSES_ROOT,OneIndex,1
HKEY_CLASSES_ROOT,onenote,0
HKEY_CLASSES_ROOT,onenote-cmd,0
HKEY_CLASSES_ROOT,onenote-uwp,0
HKEY_CLASSES_ROOT,OOBERequestHandler.OOBERequestHandler,2
HKEY_CLASSES_ROOT,OOBERequestHandler.OOBERequestHandler.1,1
HKEY_CLASSES_ROOT,opensearchblocked,1
HKEY_CLASSES_ROOT,opensearchdescription,2
HKEY_CLASSES_ROOT,opensearchfilefolderresult,2
HKEY_CLASSES_ROOT,OpenSearchProvider,1
HKEY_CLASSES_ROOT,opensearchresult,2
HKEY_CLASSES_ROOT,otffile,3
HKEY_CLASSES_ROOT,outlookaccounts,0
HKEY_CLASSES_ROOT,outlookcal,0
HKEY_CLASSES_ROOT,outlookmail,0
HKEY_CLASSES_ROOT,P10File,0
HKEY_CLASSES_ROOT,P7MFile,0
HKEY_CLASSES_ROOT,P7RFile,2
HKEY_CLASSES_ROOT,P7SFile,1
HKEY_CLASSES_ROOT,pa.oauth2,0
HKEY_CLASSES_ROOT,Package,3
HKEY_CLASSES_ROOT,Package2,3
HKEY_CLASSES_ROOT,PackagedCom,5
HKEY_CLASSES_ROOT,Paint.Picture,5
HKEY_CLASSES_ROOT,partition,1
HKEY_CLASSES_ROOT,PassportForWork,0
HKEY_CLASSES_ROOT,Pathname,1
HKEY_CLASSES_ROOT,pbkfile,2
HKEY_CLASSES_ROOT,PBrush,3
HKEY_CLASSES_ROOT,pcast,0
HKEY_CLASSES_ROOT,PDCube.PDCubeCreate,1
HKEY_CLASSES_ROOT,PDCube2.PDCubeCreate.1,1
HKEY_CLASSES_ROOT,PDF.pdffiles,2
HKEY_CLASSES_ROOT,Pdump.ProcessDump,1
HKEY_CLASSES_ROOT,PeerDraw.PeerDraw,1
HKEY_CLASSES_ROOT,PeerDraw.PeerDraw.1,1
HKEY_CLASSES_ROOT,PeerFactory.PeerFactory,1
HKEY_CLASSES_ROOT,PeerFactory.PeerFactory.1,1
HKEY_CLASSES_ROOT,PenIMC.PimcManager.2,1
HKEY_CLASSES_ROOT,PenIMC.PimcSurrogate.2,1
HKEY_CLASSES_ROOT,PenIMC4v2.PimcManager2.4,1
HKEY_CLASSES_ROOT,PenIMC4v2.PimcSurrogate2.4,1
HKEY_CLASSES_ROOT,PenInputPanel.PenInputPanel,2
HKEY_CLASSES_ROOT,PenInputPanel.PenInputPanel.1,1
HKEY_CLASSES_ROOT,PerfFile,2
HKEY_CLASSES_ROOT,Personalization,0
HKEY_CLASSES_ROOT,pfmfile,3
HKEY_CLASSES_ROOT,PFXFile,2
HKEY_CLASSES_ROOT,PhotoViewer.FileAssoc.Tiff,2
HKEY_CLASSES_ROOT,piffile,2
HKEY_CLASSES_ROOT,PinnedFrequentPlace,1
HKEY_CLASSES_ROOT,pjpegfile,3
HKEY_CLASSES_ROOT,PKOFile,1
HKEY_CLASSES_ROOT,PLA.BootTraceSession,2
HKEY_CLASSES_ROOT,PLA.BootTraceSession.1,1
HKEY_CLASSES_ROOT,PLA.BootTraceSessionCollection,2
HKEY_CLASSES_ROOT,PLA.BootTraceSessionCollection.1,1
HKEY_CLASSES_ROOT,PLA.DataCollectorSet,2
HKEY_CLASSES_ROOT,PLA.DataCollectorSet.1,1
HKEY_CLASSES_ROOT,PLA.DataCollectorSetCollection,2
HKEY_CLASSES_ROOT,PLA.DataCollectorSetCollection.1,1
HKEY_CLASSES_ROOT,PLA.LegacyDataCollectorSet,2
HKEY_CLASSES_ROOT,PLA.LegacyDataCollectorSet.1,1
HKEY_CLASSES_ROOT,PLA.LegacyDataCollectorSetCollection,2
HKEY_CLASSES_ROOT,PLA.LegacyDataCollectorSetCollection.1,1
HKEY_CLASSES_ROOT,PLA.LegacyTraceSession,2
HKEY_CLASSES_ROOT,PLA.LegacyTraceSession.1,1
HKEY_CLASSES_ROOT,PLA.LegacyTraceSessionCollection,2
HKEY_CLASSES_ROOT,PLA.LegacyTraceSessionCollection.1,1
HKEY_CLASSES_ROOT,PLA.ServerDataCollectorSet,2
HKEY_CLASSES_ROOT,PLA.ServerDataCollectorSet.1,1
HKEY_CLASSES_ROOT,PLA.ServerDataCollectorSetCollection,2
HKEY_CLASSES_ROOT,PLA.ServerDataCollectorSetCollection.1,1
HKEY_CLASSES_ROOT,PLA.SystemDataCollectorSet,2
HKEY_CLASSES_ROOT,PLA.SystemDataCollectorSet.1,1
HKEY_CLASSES_ROOT,PLA.SystemDataCollectorSetCollection,2
HKEY_CLASSES_ROOT,PLA.SystemDataCollectorSetCollection.1,1
HKEY_CLASSES_ROOT,PLA.TraceDataProvider,2
HKEY_CLASSES_ROOT,PLA.TraceDataProvider.1,1
HKEY_CLASSES_ROOT,PLA.TraceDataProviderCollection,2
HKEY_CLASSES_ROOT,PLA.TraceDataProviderCollection.1,1
HKEY_CLASSES_ROOT,PLA.TraceSession,2
HKEY_CLASSES_ROOT,PLA.TraceSession.1,1
HKEY_CLASSES_ROOT,PLA.TraceSessionCollection,2
HKEY_CLASSES_ROOT,PLA.TraceSessionCollection.1,1
HKEY_CLASSES_ROOT,PlayToReceiverAppManager,1
HKEY_CLASSES_ROOT,PlayToReceiverLauncher,1
HKEY_CLASSES_ROOT,pnffile,1
HKEY_CLASSES_ROOT,pngfile,3
HKEY_CLASSES_ROOT,PNGFilter.CoPNGFilter,1
HKEY_CLASSES_ROOT,PNGFilter.CoPNGFilter.1,1
HKEY_CLASSES_ROOT,PocketOutlook.Application,1
HKEY_CLASSES_ROOT,Policy,0
HKEY_CLASSES_ROOT,PolicyManager,0
HKEY_CLASSES_ROOT,Polly.Bulkhead.BulkheadRejectedException,1
HKEY_CLASSES_ROOT,Polly.Caching.ContextualTtl,1
HKEY_CLASSES_ROOT,Polly.Caching.DefaultCacheKeyStrategy,1
HKEY_CLASSES_ROOT,Polly.CircuitBreaker.BrokenCircuitException,1
HKEY_CLASSES_ROOT,Polly.Context,1
HKEY_CLASSES_ROOT,Polly.ExceptionPredicates,1
HKEY_CLASSES_ROOT,Polly.Registry.PolicyRegistry,1
HKEY_CLASSES_ROOT,Polly.Timeout.TimeoutRejectedException,1
HKEY_CLASSES_ROOT,PortableDeviceAutomation.Factory,1
HKEY_CLASSES_ROOT,PortableDeviceWiaCompat.PortableDeviceWiaCompat,1
HKEY_CLASSES_ROOT,PortableDeviceWiaCompat.PortableDeviceWiaCompat.1,1
HKEY_CLASSES_ROOT,POSyncServices,1
HKEY_CLASSES_ROOT,PreMailer.Net.AttributeToCss,1
HKEY_CLASSES_ROOT,PreMailer.Net.CssParser,1
HKEY_CLASSES_ROOT,PreMailer.Net.CssSelectorParser,1
HKEY_CLASSES_ROOT,PreMailer.Net.Downloaders.WebDownloader,1
HKEY_CLASSES_ROOT,PreMailer.Net.StyleClass,1
HKEY_CLASSES_ROOT,Previous.Versions,2
HKEY_CLASSES_ROOT,prffile,2
HKEY_CLASSES_ROOT,PrintConfig.PrinterExtensionManager,1
HKEY_CLASSES_ROOT,Printers,1
HKEY_CLASSES_ROOT,PrintSys.CoFilterPipeline,2
HKEY_CLASSES_ROOT,PrintSys.CoFilterPipeline.1,1
HKEY_CLASSES_ROOT,PrintSys.CoPrintIsolationHost,2
HKEY_CLASSES_ROOT,PrintSys.CoPrintIsolationHost.1,1
HKEY_CLASSES_ROOT,Prism.Commands.CompositeCommand,1
HKEY_CLASSES_ROOT,Prism.Events.EventAggregator,1
HKEY_CLASSES_ROOT,Prism.Events.PubSubEvent,1
HKEY_CLASSES_ROOT,Prism.Logging.DebugLogger,1
HKEY_CLASSES_ROOT,Prism.Logging.EmptyLogger,1
HKEY_CLASSES_ROOT,Prism.Modularity.CyclicDependencyFoundException,1
HKEY_CLASSES_ROOT,Prism.Modularity.DuplicateModuleException,1
HKEY_CLASSES_ROOT,Prism.Modularity.ModularityException,1
HKEY_CLASSES_ROOT,Prism.Modularity.ModuleCatalogBase,1
HKEY_CLASSES_ROOT,Prism.Modularity.ModuleDependencySolver,1
HKEY_CLASSES_ROOT,Prism.Modularity.ModuleInitializeException,1
HKEY_CLASSES_ROOT,Prism.Modularity.ModuleNotFoundException,1
HKEY_CLASSES_ROOT,Prism.Modularity.ModuleTypeLoaderNotFoundException,1
HKEY_CLASSES_ROOT,Prism.Modularity.ModuleTypeLoadingException,1
HKEY_CLASSES_ROOT,PropertyEntry,1
HKEY_CLASSES_ROOT,PropertyValue,1
HKEY_CLASSES_ROOT,PropPageExt.DolbyPCEE3sPage,2
HKEY_CLASSES_ROOT,PropPageExt.DolbyPCEE3sPage.1,1
HKEY_CLASSES_ROOT,PropPageExt.DolbySprucePage,2
HKEY_CLASSES_ROOT,PropPageExt.DolbySprucePage.1,1
HKEY_CLASSES_ROOT,PropPageExt.DtsS2PropPage,2
HKEY_CLASSES_ROOT,PropPageExt.DtsS2PropPage.1,1
HKEY_CLASSES_ROOT,PropPageExt.SrsApoPropPage,2
HKEY_CLASSES_ROOT,PropPageExt.SrsApoPropPage.1,1
HKEY_CLASSES_ROOT,PropSet.PropSet,1
HKEY_CLASSES_ROOT,PropSet.PropSet.1,1
HKEY_CLASSES_ROOT,PROTOCOLS,3
HKEY_CLASSES_ROOT,Provisioning,0
HKEY_CLASSES_ROOT,ProvisioningCommands,0
HKEY_CLASSES_ROOT,Psisdecd.AnalogCable,1
HKEY_CLASSES_ROOT,Psisdecd.AnalogCable.1,1
HKEY_CLASSES_ROOT,Psisdecd.AtscPsipParser,2
HKEY_CLASSES_ROOT,Psisdecd.AtscPsipParser.1,1
HKEY_CLASSES_ROOT,Psisdecd.ATSCTerrestrial,1
HKEY_CLASSES_ROOT,Psisdecd.ATSCTerrestrial.1,1
HKEY_CLASSES_ROOT,Psisdecd.CDvb,1
HKEY_CLASSES_ROOT,Psisdecd.CDvb.1,1
HKEY_CLASSES_ROOT,Psisdecd.CIsdb,1
HKEY_CLASSES_ROOT,Psisdecd.CIsdb.1,1
HKEY_CLASSES_ROOT,Psisdecd.DigitalCable,2
HKEY_CLASSES_ROOT,Psisdecd.DigitalCable.1,1
HKEY_CLASSES_ROOT,Psisdecd.DvbSiParser,2
HKEY_CLASSES_ROOT,Psisdecd.DvbSiParser.1,1
HKEY_CLASSES_ROOT,Psisdecd.PBDA,2
HKEY_CLASSES_ROOT,Psisdecd.PBDA.1,1
HKEY_CLASSES_ROOT,PTRegTerminal.Class,1
HKEY_CLASSES_ROOT,PTRegTerminalClass.Class,1
HKEY_CLASSES_ROOT,PublishedApp,0
HKEY_CLASSES_ROOT,Python.ArchiveFile,3
HKEY_CLASSES_ROOT,Python.CompiledFile,3
HKEY_CLASSES_ROOT,Python.Extension,1
HKEY_CLASSES_ROOT,Python.File,3
HKEY_CLASSES_ROOT,Python.NoConArchiveFile,3
HKEY_CLASSES_ROOT,Python.NoConFile,3
HKEY_CLASSES_ROOT,QC.DLQListener,1
HKEY_CLASSES_ROOT,QC.ListenerHelper,1
HKEY_CLASSES_ROOT,QC.MessageMover,2
HKEY_CLASSES_ROOT,QC.MessageMover.1,1
HKEY_CLASSES_ROOT,QC.Recorder,1
HKEY_CLASSES_ROOT,qedit.DxtAlphaSetter,2
HKEY_CLASSES_ROOT,qedit.DxtAlphaSetter.1,1
HKEY_CLASSES_ROOT,qedit.DxtCompositor,2
HKEY_CLASSES_ROOT,qedit.DxtCompositor.1,1
HKEY_CLASSES_ROOT,qedit.DxtJpeg,2
HKEY_CLASSES_ROOT,qedit.DxtJpeg.1,1
HKEY_CLASSES_ROOT,qedit.DxtJpegPP,2
HKEY_CLASSES_ROOT,qedit.DxtJpegPP.1,1
HKEY_CLASSES_ROOT,qedit.DxtKey,2
HKEY_CLASSES_ROOT,qedit.DxtKey.1,1
HKEY_CLASSES_ROOT,qedit.GrfCache,2
HKEY_CLASSES_ROOT,qedit.GrfCache.1,1
HKEY_CLASSES_ROOT,qedit.MediaLocator,2
HKEY_CLASSES_ROOT,qedit.MediaLocator.1,1
HKEY_CLASSES_ROOT,qedit.RenderEngine,2
HKEY_CLASSES_ROOT,qedit.RenderEngine.1,1
HKEY_CLASSES_ROOT,qedit.SmartRenderEngine,2
HKEY_CLASSES_ROOT,qedit.SmartRenderEngine.1,1
HKEY_CLASSES_ROOT,qedit.Xml2Dex,2
HKEY_CLASSES_ROOT,qedit.Xml2Dex.1,1
HKEY_CLASSES_ROOT,QueryAllWinSAT,1
HKEY_CLASSES_ROOT,QueryWinSAT,1
HKEY_CLASSES_ROOT,queue,1
HKEY_CLASSES_ROOT,RACplDlg.RARegSetting,2
HKEY_CLASSES_ROOT,RACplDlg.RARegSetting.1,1
HKEY_CLASSES_ROOT,RACplDlg.RASettingProperty,2
HKEY_CLASSES_ROOT,RACplDlg.RASettingProperty.1,1
HKEY_CLASSES_ROOT,RAServer.RASMapi,2
HKEY_CLASSES_ROOT,RAServer.RASMapi.1,1
HKEY_CLASSES_ROOT,RAServer.RASrv,2
HKEY_CLASSES_ROOT,RAServer.RASrv.1,1
HKEY_CLASSES_ROOT,RAServer.RemoteAssistance,2
HKEY_CLASSES_ROOT,RAServer.RemoteAssistance.1,1
HKEY_CLASSES_ROOT,ratfile,2
HKEY_CLASSES_ROOT,RCM.ConnectionManager,1
HKEY_CLASSES_ROOT,RCM.ConnectionManager.1,1
HKEY_CLASSES_ROOT,RDBFileProperties.1,2
HKEY_CLASSES_ROOT,RDP.File,2
HKEY_CLASSES_ROOT,Rdpcomapi.RDPSession,2
HKEY_CLASSES_ROOT,Rdpcomapi.RDPSession.1,1
HKEY_CLASSES_ROOT,RdpCoreTS.WRdsProtocolManager,2
HKEY_CLASSES_ROOT,RdpCoreTS.WRdsProtocolManager.1,1
HKEY_CLASSES_ROOT,Rdpvcomapi.RDPViewer,2
HKEY_CLASSES_ROOT,Rdpvcomapi.RDPViewer.1,1
HKEY_CLASSES_ROOT,RDS.DataControl,1
HKEY_CLASSES_ROOT,RDS.DataControl.6.0,1
HKEY_CLASSES_ROOT,RDS.DataSpace,1
HKEY_CLASSES_ROOT,RDS.DataSpace.6.0,1
HKEY_CLASSES_ROOT,RDSServer.DataFactory,1
HKEY_CLASSES_ROOT,RDSServer.DataFactory.6.0,1
HKEY_CLASSES_ROOT,ReactiveUI.ActivationForViewFetcher,1
HKEY_CLASSES_ROOT,ReactiveUI.AutoDataTemplateBindingHook,1
HKEY_CLASSES_ROOT,ReactiveUI.BooleanToVisibilityTypeConverter,1
HKEY_CLASSES_ROOT,ReactiveUI.DependencyObjectObservableForProperty,1
HKEY_CLASSES_ROOT,ReactiveUI.PlatformOperations,1
HKEY_CLASSES_ROOT,ReactiveUI.RoutedViewHost,1
HKEY_CLASSES_ROOT,ReactiveUI.TransitioningContentControl,1
HKEY_CLASSES_ROOT,ReactiveUI.ViewModelViewHost,1
HKEY_CLASSES_ROOT,ReactiveUI.Wpf.Registrations,1
HKEY_CLASSES_ROOT,read,0
HKEY_CLASSES_ROOT,RecentDocument,2
HKEY_CLASSES_ROOT,Record,1521
HKEY_CLASSES_ROOT,regedit,1
HKEY_CLASSES_ROOT,regfile,3
HKEY_CLASSES_ROOT,RegisterControl.Register,2
HKEY_CLASSES_ROOT,RegisterControl.Register.1,1
HKEY_CLASSES_ROOT,RemoteAssistance.1,1
HKEY_CLASSES_ROOT,RemoteDesktopClient.RemoteDesktopClient,1
HKEY_CLASSES_ROOT,RemoteDesktopClient.RemoteDesktopClient.1,1
HKEY_CLASSES_ROOT,RemoteHelper.RemoteHelper,1
HKEY_CLASSES_ROOT,ReplicateCatalog.ReplicateCatalog,1
HKEY_CLASSES_ROOT,ReplicateCatalog.ReplicateCatalog.1,1
HKEY_CLASSES_ROOT,RequestMakeCall.RequestMakeCall,1
HKEY_CLASSES_ROOT,RequestMakeCall.RequestMakeCall.1,1
HKEY_CLASSES_ROOT,res,0
HKEY_CLASSES_ROOT,Results,1
HKEY_CLASSES_ROOT,RHDMIExt.DLitePageHDMI,2
HKEY_CLASSES_ROOT,RHDMIExt.DLitePageHDMI.1,1
HKEY_CLASSES_ROOT,rlefile,2
HKEY_CLASSES_ROOT,rlogin,2
HKEY_CLASSES_ROOT,RoamingSecurity.RoamingSecurity,1
HKEY_CLASSES_ROOT,RoamingSecurity.RoamingSecurity.1,1
HKEY_CLASSES_ROOT,RoamingSecurity.RoamingSecurity.2,1
HKEY_CLASSES_ROOT,RootCATrustedCertificates,0
HKEY_CLASSES_ROOT,RotMgr.RotationManager,2
HKEY_CLASSES_ROOT,RotMgr.RotationManager.1,1
HKEY_CLASSES_ROOT,RowPosition.RowPosition,2
HKEY_CLASSES_ROOT,RowPosition.RowPosition.1,1
HKEY_CLASSES_ROOT,RowsetHelper,1
HKEY_CLASSES_ROOT,RTCOMDLL.RTLCSSAPI,1
HKEY_CLASSES_ROOT,RTCOMDLL.RTLCSSAPI.1,1
